COADD_ID,COMPOUND_CODE,PROJECT_ID,LIBRARY_NAME,ASSAY_ID,ORGANISM,STRAIN,NASSAYS,INHIB_AVE,INHIB_STD,CONC,SMILES,DRVAL_TYPE,DRVAL_MEDIAN,DRVAL_UNIT,DMAX_AVE,MIC_OPERATOR,MW,logP,TPSA,HBD,HBA,RotBonds,Rings,ArRings,QED,MIC_VALUE_uM
CO-ADD:0292919,A2231/0093900,CO-ADD:PC0395,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,2.28,4.34,32 ug/mL,C(O)(=O)CCSCCCCCCCC,MIC,>32,ug/mL,8.55,>,218.36199999999994,3.554800000000003,37.3,1,2,10,0,0,0.5696796383213614,146.54564438867573
CO-ADD:0292765,A2222/0093556,CO-ADD:PC0395,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,42.19,1.46,32 ug/mL,c12c(c(cc(C)n1)C)c(c(cc(C)cc3C)c3n2)N,MIC,>32,ug/mL,47.55,>,251.333,3.598880000000002,51.8,1,3,0,3,3,0.6209919486068255,127.32112376806866
CO-ADD:0286921,A2104/0088393,CO-ADD:PC0374,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,5.36,0.72,32 ug/mL,C(=O)(O\N=C(/C)\c1cccs1)c2ccco2,MIC,>32,ug/mL,-3.15,>,235.264,2.9221000000000013,51.8,0,5,3,2,2,0.4666411360642507,136.01741022850925
CO-ADD:0290730,A2153/0090419,CO-ADD:PC0393,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,82.74,2.6,32 ug/mL,c1(c(Br)cc(c(cccn2)c12)Br)OC(=O)c3c(Cl)ccc(c3)[N+](=O)[O-],MIC,32,ug/mL,73.95,=,486.50300000000027,5.540600000000002,82.33,0,5,3,3,3,0.2101227791765348,65.77554506344254
CO-ADD:0290483,A2142/0089937,CO-ADD:PC0393,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,13.97,1.98,32 ug/mL,c1(S(CCC)(=O)=O)c(C(c2ccccc2)=O)n(c3c1S(CCC)(=O)=O)cccc3C,MIC,>32,ug/mL,-1.0,>,447.57800000000026,3.8461200000000035,89.75999999999999,0,5,8,3,3,0.4894642164842357,71.49591802992994
CO-ADD:0287591,A2098/0088179,CO-ADD:PC0379,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,25.51,6.8,32 ug/mL,C1(c2ccccc2)(C(C[N+](=O)[O-])c(ccc(c34)OCO3)c4)C(=O)c(c5C1=O)cccc5,MIC,>32,ug/mL,0.25,>,415.4010000000001,3.7928000000000024,95.74000000000001,0,6,5,5,3,0.35738523758829543,77.03399847376389
CO-ADD:0299566,A2300/0096926,CO-ADD:PC0410,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,11.32,3.63,32 ug/mL,C(=O)(N\N=C(/C)\CC(=O)Nc1ccccc1C)C(=O)Nc2ccccc2C,MIC,>32,ug/mL,-1.9,>,366.4210000000001,2.7628400000000006,99.66,3,4,5,2,2,0.4308830229078562,87.33123920299326
CO-ADD:0293406,A2237/0094181,CO-ADD:PC0397,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,6.82,0.79,32 ug/mL,C(/c(cc(C)cc1)c12)(\C(=S)C(N2C(C(C)CC)=O)(C)C)=C(/S3)\SC(=C3C(OC)=O)C(OC)=O,MIC,>32,ug/mL,5.35,>,505.6830000000003,5.242420000000006,72.91,0,8,4,3,1,0.31243121171327704,63.28075098431227
CO-ADD:0293847,A2256/0095051,CO-ADD:PC0397,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,11.1,1.64,32 ug/mL,[N+](=O)([O-])Nc1ccc(cn1)Br,MIC,>32,ug/mL,10.65,>,218.00999999999996,1.4476999999999998,68.06,1,3,2,1,1,0.6019202669628025,146.78225769460118
CO-ADD:0293034,A2235/0094083,CO-ADD:PC0395,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,4.17,1.33,32 ug/mL,c1(Sc2ccc(cc2[N+](=O)[O-])n3cnnn3)nnnn1c4ccccc4,MIC,>32,ug/mL,6.9,>,367.35400000000004,1.697399999999999,130.34,0,9,5,4,4,0.3817700065549652,87.1094366741617
CO-ADD:0293010,A2234/0094046,CO-ADD:PC0395,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,19.29,0.45,32 ug/mL,C(=O)(N(CC1)CCO1)Oc2c(Cl)cc(cc2C=O)Cl,MIC,>32,ug/mL,27.5,>,304.129,2.6369000000000007,55.84,0,4,2,2,1,0.7882113987114968,105.21850925100861
CO-ADD:0291394,A2170/0091145,CO-ADD:PC0394,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,11.08,2.12,32 ug/mL,N1(c(cc2)ccc2C(OCC)=O)C(=O)CC(N3CCC(CC3)O)C1=O,MIC,>32,ug/mL,-0.05,>,346.3830000000001,0.9518999999999997,87.15,1,6,4,3,1,0.6452067964642506,92.3832867086433
CO-ADD:0288739,LK00712,CO-ADD:PC0383,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,11.46,10.85,32 ug/mL,c1(cnc(n1CC23CC(CC(C2)C4)CC4C3)c(cnc5)cc5)C,MIC,>32,ug/mL,-3.4,>,307.441,4.469920000000004,30.71,0,2,3,6,2,0.8373307047873505,104.08501143308798
CO-ADD:0285509,A2069/0087037,CO-ADD:PC0370,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,8.26,3.18,32 ug/mL,N1(c(ccc(c2s3)nc3SCC(=O)c4ccc(cc4)F)c2)C(=O)c5c(c6C1=O)c(ccc5)ccc6,MIC,>32,ug/mL,-6.5,>,498.56000000000023,6.364200000000004,67.34,0,6,5,6,5,0.16015689264100674,64.18485237483951
CO-ADD:0287383,A2120/0089012,CO-ADD:PC0379,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,11.92,1.01,32 ug/mL,[N+](=O)([O-])c(cc1)ccc1N(CC2)CCN2C(=O)c(cc3)ccc3C#CC(C)(C)O,MIC,>32,ug/mL,-2.55,>,393.44300000000004,2.679600000000001,86.92,1,5,3,3,2,0.4921901582963576,81.33325538896358
CO-ADD:0294578,A2178/0091513,CO-ADD:PC0402,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,5.85,1.33,32 ug/mL,c1(c2c(sc1N)CCC2)C(=O)Nc(cc3)ccc3C,MIC,>32,ug/mL,11.3,>,272.37300000000005,3.3797200000000016,55.120000000000005,2,3,2,3,2,0.8802087476202453,117.48594757923874
CO-ADD:0295205,A2284/0096195,CO-ADD:PC0402,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,55.38,2.29,32 ug/mL,C12(C)C(C)(C)C(CC1OCC[N+](C)(C)CC(=O)OC3CC(C)CCC3C(C)C)CC2.[Cl-],MIC,>32,ug/mL,51.55,>,458.1270000000002,2.3022000000000027,35.53,0,3,8,3,0,0.41414142474764615,69.84962685019653
CO-ADD:0307346,A2576/0109918,CO-ADD:PC0439,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,2.35,0.19,32 ug/mL,C(=S)(Nc(ccc(c1Cl)F)c1)N(Cc(cc2)ccc2N(C)C)Cc3ccco3,MIC,>32,ug/mL,2.3,>,417.9370000000001,5.537300000000005,31.65,1,3,6,3,3,0.532255410050631,76.5665638601033
CO-ADD:0305759,A2564/0109242,CO-ADD:PC0432,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,11.74,4.98,32 ug/mL,C12(c3c(N(CC(OC)=O)C1=O)cccc3)C(C#N)=C(N)Oc4c2c(C)nn4c5ccccc5,MIC,>32,ug/mL,4.2,>,441.4470000000002,2.0726999999999998,123.47,1,7,3,5,3,0.6172828983223289,72.48888315018561
CO-ADD:0312428,A2668/0113627,CO-ADD:PC0449,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-2.3,0.74,32 ug/mL,C12(c3c(N(CC)C1=O)cccc3)C(C#N)=C(N)Oc([nH]n4)c2c4c(cc5)ccn5,MIC,>32,ug/mL,3.1,>,384.39900000000006,2.2105799999999993,120.92000000000002,2,6,2,5,3,0.6986952592807357,83.24683466918488
CO-ADD:0305749,A2563/0109230,CO-ADD:PC0432,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,9.7,3.79,32 ug/mL,C1(=Cc(c2OC1c3ccccc3)cccc2OC)[N+](=O)[O-],MIC,>32,ug/mL,12.45,>,283.283,3.446500000000002,61.599999999999994,0,4,3,3,2,0.6390873832694417,112.96124370329316
CO-ADD:0301070,A2397/0101495,CO-ADD:PC0416,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,19.34,1.14,32 ug/mL,C1(Cl)(C(C)C(C(C#N)=C1N)(C#N)C#N)[N+](=O)[O-],MIC,>32,ug/mL,28.0,>,251.63299999999998,0.6178400000000002,140.53,1,6,1,1,0,0.3132758838973467,127.16932993685249
CO-ADD:0307522,A2556/0108874,CO-ADD:PC0439,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,6.0,1.01,32 ug/mL,C(C(OC)=O)(C(OC)=O)C(Br)C(=O)c1ccc(cc1)Br,MIC,>32,ug/mL,6.05,>,408.04200000000003,2.3575,69.67,0,5,5,1,1,0.3240662844176983,78.42329956229996
CO-ADD:0301292,A2365/0099933,CO-ADD:PC0417,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-15.78,11.87,32 ug/mL,c1(c(N)cc(c(C#N)c1)C#N)[N+](=O)[O-],MIC,>32,ug/mL,7.2,>,188.146,0.9203600000000001,116.74000000000001,1,5,1,1,1,0.3990892489065393,170.08068202353493
CO-ADD:0303657,A2476/0105177,CO-ADD:PC0429,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-1.8,2.79,32 ug/mL,C1(C)(c2ccco2)NN(C(=S)N1)c3ccccc3,MIC,>32,ug/mL,7.3,>,259.334,2.3516000000000004,40.440000000000005,2,3,2,3,2,0.8102127446000513,123.39299898971981
CO-ADD:0302517,A2429/0102867,CO-ADD:PC0422,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,37.36,0.21,32 ug/mL,[n+]12c(c(ccc1)c3)c(OC2)cc3.[I-],MIC,>32,ug/mL,30.8,>,285.08399999999995,-1.5187999999999997,13.11,0,1,0,3,2,0.4232423338948852,112.24761824585036
CO-ADD:0306348,A2574/0109783,CO-ADD:PC0432,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,4.67,3.88,32 ug/mL,N1(C2CCCCC2)C(=O)NC(\C(=C/c3cccc(O)c3)\C1=O)=O,MIC,>32,ug/mL,0.7,>,314.34100000000007,2.1867,86.71000000000001,2,4,2,3,1,0.6468996454471615,101.80027422448867
CO-ADD:0321332,A2742/0116484,CO-ADD:PC0461,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,15.64,0.53,32 ug/mL,C(C(OC)=O)(Sc1ccc(cc1OC)O)(C(F)(F)F)C(F)(F)F,MIC,>32,ug/mL,4.35,>,364.263,3.5293000000000014,55.760000000000005,1,5,4,1,1,0.5033054445278707,87.84861487441766
CO-ADD:0303958,A2482/0105468,CO-ADD:PC0429,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,5.84,4.36,32 ug/mL,c1(C(OC)c2cccs2)c3c([nH]c1C)cccc3,MIC,>32,ug/mL,5.25,>,257.35799999999995,4.273620000000003,25.02,1,2,3,3,3,0.7442274976707869,124.34041296559658
CO-ADD:0304881,A2521/0107143,CO-ADD:PC0430,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-10.29,1.54,32 ug/mL,[N+](=O)([O-])c1c(Cl)ccc(NN)c1.Cl,MIC,>32,ug/mL,14.9,>,224.04700000000003,1.9556,81.19,2,4,2,1,1,0.4566005716720364,142.82717465531783
CO-ADD:0306317,A2573/0109738,CO-ADD:PC0432,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,5.65,0.23,32 ug/mL,N(C(=O)CSC1=NCCN1)(C2)C(C)(C)O[C@]23CCC(C(C45)CC[C@@]([H])(CCCC6)[C@@]46C)[C@]3(C)CC5.Cl,MIC,>32,ug/mL,14.35,>,524.2150000000005,5.867100000000007,53.93000000000001,1,5,2,6,0,0.49165882380008047,61.043655751933784
CO-ADD:0320618,A2704/0115050,CO-ADD:PC0461,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-8.56,3.84,32 ug/mL,c1(C2c3ccc(cc3)Cl)c([nH]nc1c4ccc(cc4OCC)OCC)OC(N)=C2C#N,MIC,>32,ug/mL,-0.2,>,436.89900000000034,4.745680000000003,106.18,2,6,6,4,3,0.5773128966124519,73.24347274770594
CO-ADD:0320106,A2701/0114909,CO-ADD:PC0460,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-12.38,2.1,32 ug/mL,C(/CBr)(\c1ccccc1)=N/O,MIC,>32,ug/mL,3.5,>,214.06200000000004,2.2598000000000003,32.59,1,2,2,1,1,0.3479611166133308,149.48940026721226
CO-ADD:0332314,A2944/0124005,CO-ADD:PC0518,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,20.54,4.78,32 ug/mL,c1(cnc(CCC2)n12)c(cc(C(C)(C)C)c(c3C(C)(C)C)O)c3.Cl,MIC,>32,ug/mL,6.6,>,348.91800000000006,5.218700000000006,38.05,1,2,1,3,2,0.76686343914499,91.7120928126379
CO-ADD:0137255,0325014:02,CO-ADD:PL0012,NIH/NCI (USA) - Natural Product Set III,GN_001,Escherichia coli,ATCC 25922,2,100.65,0.01,25 uM,[C@@H]1(O)[C@@]([C@@H](NC(=O)[C@](C)(N)[H])[C@@](C)(C(Cl)Cl)O2)(C(C2=O)=C(O)C[C@H]1O)[H],MIC,5,uM,101.1,=,383.2280000000001,-0.5085999999999993,142.11,5,7,3,2,0,0.32642923722181266,5.0
CO-ADD:0137279,0661755:01,CO-ADD:PL0012,NIH/NCI (USA) - Natural Product Set III,GN_001,Escherichia coli,ATCC 25922,2,19.72,1.68,25 uM,c12c([C@H](C)N[C@@H](C)C1)c(O)cc(O)c2c(c(cc(C)cc3OC)c34)cc(c(c(O)c(c(OC)cc(C)c5)c56)cc6c(c(O)cc7O)c(C[C@@H](N[C@H]8C)C)c78)c4O.CC(O)=O.CC(O)=O,MIC,>10,uM,10.7,>,877.0000000000002,9.23384000000001,238.49999999999997,10,12,5,8,6,0.0777155624424787,10.0
CO-ADD:0135990,0101266:01,CO-ADD:PL0011,NIH/NCI (USA) - Diversity Set V,GN_001,Escherichia coli,ATCC 25922,2,7.15,4.81,25 uM,N1(CCNC(=O)Nc(c(C)ccc2)c2)CC1,MIC,>10,uM,19.15,>,219.28799999999998,1.43212,44.14,2,2,4,2,1,0.7523938512123842,10.0
CO-ADD:0135763,0156571:01,CO-ADD:PL0011,NIH/NCI (USA) - Diversity Set V,GN_001,Escherichia coli,ATCC 25922,2,8.81,2.82,25 uM,N1(O)C(C)(C)CC(CC1(C)C)=O,MIC,>10,uM,17.5,>,171.23999999999998,1.5977,40.54,1,3,0,1,0,0.6014747842684286,10.0
CO-ADD:0135928,0049652:01,CO-ADD:PL0011,NIH/NCI (USA) - Diversity Set V,GN_001,Escherichia coli,ATCC 25922,2,0.06,3.69,25 uM,n1cccc(C=CC(=O)c(c(O)ccc2)c2)c1,MIC,>10,uM,9.4,>,225.247,2.683300000000001,50.19,1,3,3,2,2,0.6450107790988752,10.0
CO-ADD:0137239,0226080:01,CO-ADD:PL0012,NIH/NCI (USA) - Natural Product Set III,GN_001,Escherichia coli,ATCC 25922,2,2.82,0.3,25 uM,[C@@H]1(O)CC[C@@H](C[C@@H](C)[C@H]2OC([C@H]3N(C(C([C@]4(O)O[C@H](C[C@H](OC)C(C)=CC=CC=C[C@@H](C)C[C@@H](C)C(=O)[C@H](OC)[C@H](O)C(C)=C[C@@H](C)C(=O)C2)CC[C@H]4C)=O)=O)CCCC3)=O)C[C@H]1OC,MIC,>10,uM,17.5,>,914.1869999999998,6.180600000000006,195.42999999999998,3,13,6,4,0,0.15551123998195282,10.0
CO-ADD:0137228,0150817:01,CO-ADD:PL0012,NIH/NCI (USA) - Natural Product Set III,GN_001,Escherichia coli,ATCC 25922,2,0.18,0.21,25 uM,O1C(C)C(C)C(O)C(C)C=CC=CCCC=CC=CC=CC=CC(CC(C(C(=O)O)C2O)OC(CC(O)C(O)CCC(O)CC(O)CC(O)CC1=O)C2)OC3C(O)C(N)C(O)C(C)O3,MIC,>10,uM,10.4,>,910.1080000000002,1.6157000000000048,299.38,11,16,3,3,0,0.1793892168370929,10.0
CO-ADD:0135922,0045153:01,CO-ADD:PL0011,NIH/NCI (USA) - Diversity Set V,GN_001,Escherichia coli,ATCC 25922,2,-19.06,1.75,25 uM,N1=CN([H])c(c(C1=S)n2)n(C(CCC3)O3)c2,MIC,>10,uM,13.15,>,222.27299999999997,1.7978899999999998,55.730000000000004,1,4,1,3,2,0.7473852848645501,10.0
CO-ADD:0137125,0330500:01,CO-ADD:PL0011,NIH/NCI (USA) - Diversity Set V,GN_001,Escherichia coli,ATCC 25922,2,19.4,1.45,25 uM,c1c(C(OC)C2C)c(O)c(NC(=O)C(C)=CC=C/C(C)C(OC(N)=O)C(C)=C/C(C)C(OC)C(OC)C2)cc1O,MIC,>10,uM,13.5,>,560.6880000000003,4.978500000000005,149.57,4,8,4,2,1,0.22884002572061274,10.0
CO-ADD:0135983,0092207:01,CO-ADD:PL0011,NIH/NCI (USA) - Diversity Set V,GN_001,Escherichia coli,ATCC 25922,2,-2.69,3.29,25 uM,Fc(cc1[N+](=O)[O-])c(ccc2)c(c1O)n2,MIC,>10,uM,49.05,>,208.148,1.9876999999999998,76.26,1,4,1,2,2,0.5738243801375067,10.0
CO-ADD:0136148,0503425:01,CO-ADD:PL0011,NIH/NCI (USA) - Diversity Set V,GN_001,Escherichia coli,ATCC 25922,2,5.21,1.77,25 uM,c1c(c(cc(Cl)c1)sc2S[H])n2,MIC,>10,uM,11.55,>,201.703,3.2384,12.89,1,3,0,2,2,0.6461706777346912,10.0
CO-ADD:0137002,0013316:01,CO-ADD:PL0011,NIH/NCI (USA) - Diversity Set V,GN_001,Escherichia coli,ATCC 25922,2,-15.73,4.83,25 uM,n1c(cccc2)c2c(cc1c(ccc(c3)Cl)c3)C(O)C4NCCCC4,MIC,>10,uM,14.1,>,352.8650000000002,4.730700000000003,45.150000000000006,2,3,3,4,3,0.7158153747441689,10.0
CO-ADD:0137115,0202386:01,CO-ADD:PL0011,NIH/NCI (USA) - Diversity Set V,GN_001,Escherichia coli,ATCC 25922,2,12.64,3.69,25 uM,n1c(c(c(Nc(cc([N+](=O)[O-])c(C(Nc(ccc(Nc(ccn2)cc2)c3)c3)=O)c4)c4)cc1)cc([N+](=O)[O-])c5)c5,MIC,>10,uM,11.6,>,521.4930000000002,6.185700000000004,165.22000000000003,3,9,8,5,5,0.15943606185719206,10.0
CO-ADD:0137067,0321496:01,CO-ADD:PL0011,NIH/NCI (USA) - Diversity Set V,GN_001,Escherichia coli,ATCC 25922,2,16.64,0.24,25 uM,c1ccc(C(Nc2c3c(C(C)(C)CC3(C)C)cc(N(CCC4)C4)c2C)=O)c(Cl)c1,MIC,>10,uM,18.6,>,410.98900000000026,6.459820000000006,32.34,1,2,3,4,2,0.6291689337759485,10.0
CO-ADD:0159945,A0320/0014646,CO-ADD:PC0186,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,15.09,2.94,32 ug/mL,O=C1/C(N=C(C(C=C2)=CC=C2OCCCCCCCCCC)O1)=C/C3=CC=C(C)C=C3,MIC,>32,ug/mL,20.05,>,419.5650000000001,6.859020000000007,47.89,0,4,12,3,2,0.21444448572044233,76.26946956967333
CO-ADD:0154779,A0004/0000177,CO-ADD:PC0168,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-2.76,0.38,32 ug/mL,O=C(C1=CC=C(F)C=C1)NC2=NC=NN2,MIC,>32,ug/mL,-6.35,>,206.18,1.1961,70.67,2,3,2,2,2,0.7749676001240196,155.20419051314386
CO-ADD:0154911,A0028/0001305,CO-ADD:PC0168,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,5.83,1.85,32 ug/mL,N#CC1=C(SC(N)=C(C#N)C1C2=CC=C3OCOC3=C2)N,MIC,>32,ug/mL,-7.85,>,298.32700000000006,1.6334600000000001,118.08,2,7,1,3,1,0.8084158716004486,107.2648469632316
CO-ADD:0158691,A0307/0014026,CO-ADD:PC0179,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,4.52,1.19,32 ug/mL,[O-][N+](C1=CC=C(/C=N/NC(CC(N/N=C/C2=CC=C([N+]([O-])=O)S2)=O)=O)S1)=O,MIC,>32,ug/mL,2.25,>,410.39300000000014,1.6164999999999998,169.2,2,10,8,2,2,0.28976723392543524,77.97403951821788
CO-ADD:0217672,A0586/0027080,CO-ADD:PC0225,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,11.66,7.36,32 ug/mL,N1(SCc2ccccc2)C(=O)c(c3C1=O)cccc3,MIC,>32,ug/mL,-0.2,>,269.32499999999993,3.131000000000001,37.38,0,3,3,3,2,0.6343188805971571,118.81555741204868
CO-ADD:0156337,A0166/0007432,CO-ADD:PC0168,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,8.9,3.59,32 ug/mL,O=C1/C(C2=CC(C)=CC=C2N1C)=N\NC(C3=CC=C(Br)C=C3)=O,MIC,>32,ug/mL,-7.8,>,372.222,2.8680200000000013,61.77,1,3,2,3,2,0.8245388396935485,85.97020057922423
CO-ADD:0161985,A0419/0019383,CO-ADD:PC0197,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,24.09,6.24,32 ug/mL,[N+](=O)([O-])c(cc(cc1[N+](=O)[O-])C(=O)N\N=C\CCCCCCCCCC)c1,MIC,>32,ug/mL,-7.3,>,378.4290000000003,4.749400000000004,127.74,1,6,13,1,1,0.22915506300752972,84.56011563595806
CO-ADD:0157371,A0213/0009553,CO-ADD:PC0179,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-10.86,2.94,32 ug/mL,[O-][N+](C1=CC(/C=N/NC(N/N=C/C2=CC=CC([N+]([O-])=O)=C2)=NN)=CC=C1)=O,MIC,>32,ug/mL,6.25,>,370.3290000000001,1.2798999999999996,173.44000000000003,3,8,6,2,2,0.2255537067297612,86.40965195812369
CO-ADD:0217531,A0582/0026856,CO-ADD:PC0225,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,8.48,1.73,32 ug/mL,c1(c(Br)cc(cc1\C=N\NC(=O)c(c2)cc(cn2)Br)Br)OC(=O)c(cc3OC)cc(c3OC)OC,MIC,>32,ug/mL,-0.1,>,672.124,5.378000000000004,108.34000000000002,1,8,8,3,3,0.14836969285280913,47.61026239205861
CO-ADD:0163692,A0471/0021803,CO-ADD:PC0200,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,1.31,6.17,32 ug/mL,C(F)(F)(C(F)(F)COc1ccccc1\N=C\c(c(O)ccc2[N+](=O)[O-])c2)C(F)(F)C(F)F,MIC,>32,ug/mL,0.95,>,472.2880000000001,5.600800000000004,84.96,1,5,9,2,2,0.2229036578989812,67.75526797208481
CO-ADD:0158287,A0285/0012947,CO-ADD:PC0179,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-9.69,2.77,32 ug/mL,O=C(NC1=C(C=CC=C2)C2=CC=C1)C3=C(C)OC(C4=CC=CC=C4)=C3,MIC,>32,ug/mL,-2.8,>,327.383,5.6605200000000035,42.24,1,2,3,4,4,0.5272940108291965,97.74484319588983
CO-ADD:0158295,A0286/0012974,CO-ADD:PC0179,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,30.02,5.38,32 ug/mL,O=C(C(C)(C)C)CC1(C)SC(C2=CC=CC=C2O)=NN1,MIC,>32,ug/mL,11.8,>,292.404,3.1117000000000012,61.69,2,5,3,2,1,0.8983201633885267,109.43762739223814
CO-ADD:0164873,SAM001246884,CO-ADD:PL0013,NIH (USA) - Clinical Collection,GN_001,Escherichia coli,ATCC 25922,2,47.3,1.88,20 uM,N[C@@H](C(=O)N[C@H]1[C@H]2SCC(Cl)=C(N2C1=O)C(O)=O)c1ccccc1,MIC,>10,uM,13.7,>,367.814,0.6213000000000004,112.73000000000002,3,5,4,3,1,0.672381193775388,10.0
CO-ADD:0155065,A0070/0002946,CO-ADD:PC0168,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,94.04,3.23,32 ug/mL,NC1=NON=C1[N+]2=NC3=NON=C3[N-]2,MIC,4,ug/mL,98.55,=,194.114,-2.1831,134.73,1,8,1,3,3,0.42830946315769997,20.60644775750332
CO-ADD:0217717,A0570/0026266,CO-ADD:PC0225,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,-12.92,3.1,32 ug/mL,S(c1ccccc1)(=O)(=O)N(c(cc2)ccc2C(C)C)CC(=O)N\N=C\c(cc3)ccc3OCc(cc4)ccc4Cl,MIC,>32,ug/mL,-1.0,>,576.1180000000003,6.388000000000006,88.07000000000001,1,5,11,4,4,0.16578213359803798,55.54417671379819
CO-ADD:0157996,A0260/0011749,CO-ADD:PC0179,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,29.67,3.13,32 ug/mL,N#CC1=C(N)SC(N)=C(C#N)C1C2=CC=C(C=C2)[N+]([O-])=O,MIC,>32,ug/mL,-3.75,>,299.31500000000005,1.81296,142.76000000000002,2,7,2,2,1,0.6256171186034153,106.9107796134507
CO-ADD:0154572,MBA150,CO-ADD:PC0167,IQOG CSIS (Spain),GN_001,Escherichia coli,ATCC 25922,2,33.26,1.44,32 ug/mL,ClCC1=CC=C(O)C2=C1C=CC=N2,MIC,>32,ug/mL,32.0,>,193.63299999999998,2.6792000000000016,33.120000000000005,1,2,1,2,2,0.7068358808684998,165.26108669493323
CO-ADD:0154569,AA5-2,CO-ADD:PC0167,IQOG CSIS (Spain),GN_001,Escherichia coli,ATCC 25922,2,18.33,2.41,32 ug/mL,ClCC1=CC=NC=C1.Cl,MIC,>32,ug/mL,-7.6,>,164.035,2.242200000000001,12.89,0,1,1,1,1,0.5796814854831429,195.08031822476912
CO-ADD:0157326,A0210/0009405,CO-ADD:PC0179,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,10.69,5.91,32 ug/mL,O=C1/C(N=C(C(C=C2)=CC=C2I)O1)=C/C(C=C3)=CC=C3C,MIC,>32,ug/mL,-6.6,>,389.19200000000006,3.9441200000000025,38.66,0,3,2,3,2,0.443488621347349,82.22162839935044
CO-ADD:0155365,A0083/0003467,CO-ADD:PC0168,Russian Academy of Science (Russia),GN_001,Escherichia coli,ATCC 25922,2,4.35,3.72,32 ug/mL,O=C(CNC1=CC(C)=CC=C1)N/N=C(C)/C(C=C2)=CC=C2O,MIC,>32,ug/mL,-4.25,>,297.35800000000006,2.6529200000000013,73.72,3,4,5,2,2,0.5865336489033044,107.61439073440094
